Temporada,Time_casa,Time_visitante,Placar_mand,Placar_visit,Result_mand,Ranking_mand,Ranking_visit,Valor_mand,Valor_visit,Taxa_gols_mand,Taxa_gols_visit,Vitorias_mand,Derrotas_mand,Empates_mand,Vitorias_visit,Derrotas_visit,Empates_visit,Saldo_gols_mand,Saldo_gols_visit,Aproveitamento_mand,Aproveitamento_visit
2014,Sport - PE,Botafogo - RJ,1,0,2,6740.0,11764.0,8.3,23.45,0.9,1.3,5.0,3.0,2.0,3.0,5.0,2.0,-1.0,1.0,0.5666666666666667,0.36666666666666664
2014,Coritiba FC,Figueirense - SC,0,2,0,11492.0,6248.0,17.6,5.2,0.8,0.5,1.0,5.0,4.0,2.0,7.0,1.0,-4.0,-9.0,0.23333333333333334,0.23333333333333334
2014,Grêmio Porto Alegre,Goiás,0,0,1,15286.0,11526.0,30.1,4.25,0.7,0.7,4.0,2.0,4.0,4.0,2.0,4.0,2.0,0.0,0.5333333333333333,0.5333333333333333
2014,Flamengo RJ,Athletico Paranaense,1,2,0,14976.0,12952.0,29.1,9.05,0.7,1.7,1.0,5.0,4.0,4.0,2.0,4.0,-8.0,4.0,0.23333333333333334,0.5333333333333333
2014,Bahia - BA,São Paulo FC,0,2,0,9326.0,13712.0,16.75,93.15,0.7,1.8,2.0,6.0,2.0,5.0,1.0,4.0,-5.0,6.0,0.26666666666666666,0.6333333333333333
2014,Criciúma - SC,Fluminense RJ,3,2,2,5818.0,14344.0,13.85,39.15,0.7,1.6,4.0,4.0,2.0,5.0,4.0,1.0,-6.0,5.0,0.4666666666666667,0.5333333333333333
2014,Corinthians SP,Internacional,2,1,2,15048.0,13856.0,62.85,19.75,1.2,1.3,5.0,2.0,3.0,4.0,2.0,4.0,6.0,2.0,0.6,0.5333333333333333
2014,Santos FC,Palmeiras,2,0,2,12980.0,12680.0,42.35,20.1,1.2,0.8,4.0,1.0,5.0,4.0,5.0,1.0,7.0,-4.0,0.5666666666666667,0.43333333333333335
2014,Cruzeiro,Vitória - BA,3,1,2,13512.0,9468.0,41.95,12.55,2.1,0.9,7.0,2.0,1.0,1.0,5.0,4.0,10.0,-5.0,0.7333333333333333,0.23333333333333334
2014,Chapecoense,Atlético Mineiro,1,1,1,3557.0,11228.0,4.4,50.95,0.8,1.2,2.0,5.0,3.0,4.0,3.0,3.0,-3.0,2.0,0.3,0.5
2014,São Paulo FC,Chapecoense,0,1,0,13712.0,3557.0,93.15,4.4,1.6363636363636365,0.8181818181818182,5.0,2.0,4.0,3.0,5.0,3.0,5.0,-2.0,0.5757575757575758,0.36363636363636365
2014,Atlético Mineiro,Bahia - BA,1,1,1,11228.0,9326.0,50.95,16.75,1.1818181818181819,0.7272727272727273,4.0,3.0,4.0,2.0,6.0,3.0,2.0,-5.0,0.48484848484848486,0.2727272727272727
2014,Figueirense - SC,Grêmio Porto Alegre,0,1,0,6248.0,15286.0,5.2,30.1,0.45454545454545453,0.7272727272727273,2.0,8.0,1.0,5.0,2.0,4.0,-10.0,3.0,0.21212121212121213,0.5757575757575758
2014,Botafogo - RJ,Coritiba FC,1,0,2,11764.0,11492.0,23.45,17.6,1.2727272727272727,0.7272727272727273,4.0,5.0,2.0,1.0,6.0,4.0,2.0,-5.0,0.42424242424242425,0.21212121212121213
2014,Palmeiras,Cruzeiro,1,2,0,12680.0,13512.0,20.1,41.95,0.8181818181818182,2.090909090909091,4.0,6.0,1.0,8.0,2.0,1.0,-5.0,11.0,0.3939393939393939,0.7575757575757576
2014,Vitória - BA,Corinthians SP,0,0,1,9468.0,15048.0,12.55,62.85,0.8181818181818182,1.0909090909090908,1.0,5.0,5.0,5.0,2.0,4.0,-5.0,6.0,0.24242424242424243,0.5757575757575758
2014,Internacional,Flamengo RJ,4,0,2,13856.0,14976.0,19.75,29.1,1.5454545454545454,0.6363636363636364,5.0,2.0,4.0,1.0,6.0,4.0,6.0,-12.0,0.5757575757575758,0.21212121212121213
2014,Fluminense RJ,Santos FC,1,0,2,14344.0,12980.0,39.15,42.35,1.5454545454545454,1.0909090909090908,6.0,4.0,1.0,4.0,2.0,5.0,6.0,6.0,0.5757575757575758,0.5151515151515151
2014,Athletico Paranaense,Criciúma - SC,2,0,2,12952.0,5818.0,9.05,13.85,1.7272727272727273,0.6363636363636364,5.0,2.0,4.0,4.0,5.0,2.0,6.0,-8.0,0.5757575757575758,0.42424242424242425
2014,Goiás,Sport - PE,0,0,1,11526.0,6740.0,4.25,8.3,0.6363636363636364,0.8181818181818182,4.0,2.0,5.0,5.0,3.0,3.0,0.0,-1.0,0.5151515151515151,0.5454545454545454
2014,Santos FC,Chapecoense,3,0,2,12980.0,3557.0,42.35,4.4,1.25,0.75,5.0,2.0,5.0,3.0,6.0,3.0,9.0,-5.0,0.5555555555555556,0.3333333333333333
2014,Cruzeiro,Figueirense - SC,5,0,2,13512.0,6248.0,41.95,5.2,2.3333333333333335,0.4166666666666667,9.0,2.0,1.0,2.0,9.0,1.0,16.0,-15.0,0.7777777777777778,0.19444444444444445
2014,Criciúma - SC,Vitória - BA,1,3,0,5818.0,9468.0,13.85,12.55,0.6666666666666666,1.0,4.0,6.0,2.0,2.0,5.0,5.0,-10.0,-3.0,0.3888888888888889,0.3055555555555556
2014,Bahia - BA,Internacional,0,1,0,9326.0,13856.0,16.75,19.75,0.6666666666666666,1.5,2.0,7.0,3.0,6.0,2.0,4.0,-6.0,7.0,0.25,0.6111111111111112
2014,Sport - PE,Atlético Mineiro,2,1,2,6740.0,11228.0,8.3,50.95,0.9166666666666666,1.1666666666666667,6.0,3.0,3.0,4.0,4.0,4.0,0.0,1.0,0.5833333333333334,0.4444444444444444
2014,Corinthians SP,Palmeiras,2,0,2,15048.0,12680.0,62.85,20.1,1.1666666666666667,0.75,6.0,2.0,4.0,4.0,7.0,1.0,8.0,-7.0,0.6111111111111112,0.3611111111111111
2014,Athletico Paranaense,Fluminense RJ,0,3,0,12952.0,14344.0,9.05,39.15,1.5833333333333333,1.6666666666666667,5.0,3.0,4.0,7.0,4.0,1.0,3.0,9.0,0.5277777777777778,0.6111111111111112
2014,Goiás,São Paulo FC,2,1,2,11526.0,13712.0,4.25,93.15,0.75,1.5833333333333333,5.0,2.0,5.0,5.0,3.0,4.0,1.0,4.0,0.5555555555555556,0.5277777777777778
2014,Flamengo RJ,Botafogo - RJ,1,0,2,14976.0,11764.0,29.1,23.45,0.6666666666666666,1.1666666666666667,2.0,6.0,4.0,4.0,6.0,2.0,-11.0,1.0,0.2777777777777778,0.3888888888888889
2014,Grêmio Porto Alegre,Coritiba FC,2,3,0,15286.0,11492.0,30.1,17.6,0.8333333333333334,0.9166666666666666,5.0,3.0,4.0,2.0,6.0,4.0,2.0,-4.0,0.5277777777777778,0.2777777777777778
2014,Botafogo - RJ,Cruzeiro,1,1,1,11764.0,13512.0,23.45,41.95,1.1538461538461537,2.230769230769231,4.0,6.0,3.0,9.0,2.0,2.0,1.0,16.0,0.38461538461538464,0.7435897435897436
2014,São Paulo FC,Criciúma - SC,1,1,1,13712.0,5818.0,93.15,13.85,1.5384615384615385,0.6923076923076923,5.0,3.0,5.0,4.0,6.0,3.0,4.0,-10.0,0.5128205128205128,0.38461538461538464
2014,Vitória - BA,Grêmio Porto Alegre,2,1,2,9468.0,15286.0,12.55,30.1,1.0769230769230769,0.8461538461538461,3.0,5.0,5.0,5.0,4.0,4.0,-2.0,1.0,0.358974358974359,0.48717948717948717
2014,Palmeiras,Bahia - BA,1,1,1,12680.0,9326.0,20.1,16.75,0.7692307692307693,0.6923076923076923,4.0,7.0,2.0,2.0,7.0,4.0,-7.0,-6.0,0.358974358974359,0.2564102564102564
2014,Coritiba FC,Corinthians SP,0,0,1,11492.0,15048.0,17.6,62.85,0.8461538461538461,1.0769230769230769,2.0,6.0,5.0,6.0,2.0,5.0,-4.0,8.0,0.28205128205128205,0.5897435897435898
2014,Figueirense - SC,Sport - PE,3,0,2,6248.0,6740.0,5.2,8.3,0.6153846153846154,0.8461538461538461,3.0,9.0,1.0,6.0,4.0,3.0,-12.0,-3.0,0.2564102564102564,0.5384615384615384
2014,Chapecoense,Flamengo RJ,1,0,2,3557.0,14976.0,4.4,29.1,0.7692307692307693,0.6153846153846154,4.0,6.0,3.0,2.0,7.0,4.0,-4.0,-12.0,0.38461538461538464,0.2564102564102564
2014,Fluminense RJ,Goiás,2,0,2,14344.0,11526.0,39.15,4.25,1.6923076923076923,0.6923076923076923,8.0,4.0,1.0,5.0,3.0,5.0,11.0,-1.0,0.6410256410256411,0.5128205128205128
2014,Atlético Mineiro,Athletico Paranaense,3,1,2,11228.0,12952.0,50.95,9.05,1.3076923076923077,1.5384615384615385,5.0,4.0,4.0,5.0,4.0,4.0,3.0,1.0,0.48717948717948717,0.48717948717948717
2014,Internacional,Santos FC,1,0,2,13856.0,12980.0,19.75,42.35,1.4615384615384615,1.1538461538461537,7.0,2.0,4.0,5.0,3.0,5.0,8.0,8.0,0.6410256410256411,0.5128205128205128
2014,Bahia - BA,Goiás,1,0,2,9326.0,11526.0,16.75,4.25,0.7142857142857143,0.6428571428571429,3.0,7.0,4.0,5.0,4.0,5.0,-5.0,-2.0,0.30952380952380953,0.47619047619047616
2014,Criciúma - SC,Cruzeiro,0,0,1,5818.0,13512.0,13.85,41.95,0.6428571428571429,2.0714285714285716,4.0,6.0,4.0,9.0,2.0,3.0,-10.0,16.0,0.38095238095238093,0.7142857142857143
2014,Fluminense RJ,Coritiba FC,1,1,1,14344.0,11492.0,39.15,17.6,1.6428571428571428,0.8571428571428571,8.0,4.0,2.0,2.0,6.0,6.0,11.0,-4.0,0.6190476190476191,0.2857142857142857
2014,Flamengo RJ,Sport - PE,1,0,2,14976.0,6740.0,29.1,8.3,0.6428571428571429,0.7857142857142857,3.0,7.0,4.0,6.0,5.0,3.0,-11.0,-4.0,0.30952380952380953,0.5
2014,Santos FC,Corinthians SP,0,1,0,12980.0,15048.0,42.35,62.85,1.0714285714285714,1.0714285714285714,5.0,4.0,5.0,7.0,2.0,5.0,7.0,9.0,0.47619047619047616,0.6190476190476191
2014,Athletico Paranaense,Botafogo - RJ,2,0,2,12952.0,11764.0,9.05,23.45,1.5714285714285714,1.0714285714285714,6.0,4.0,4.0,4.0,7.0,3.0,3.0,-1.0,0.5238095238095238,0.35714285714285715
2014,Internacional,Grêmio Porto Alegre,2,0,2,13856.0,15286.0,19.75,30.1,1.5,0.7857142857142857,8.0,2.0,4.0,5.0,5.0,4.0,10.0,-1.0,0.6666666666666666,0.4523809523809524
2014,São Paulo FC,Vitória - BA,3,1,2,13712.0,9468.0,93.15,12.55,1.6428571428571428,1.0714285714285714,6.0,3.0,5.0,3.0,6.0,5.0,6.0,-4.0,0.5476190476190477,0.3333333333333333
2014,Atlético Mineiro,Palmeiras,2,1,2,11228.0,12680.0,50.95,20.1,1.3571428571428572,0.7857142857142857,6.0,4.0,4.0,4.0,8.0,2.0,4.0,-8.0,0.5238095238095238,0.3333333333333333
2014,Chapecoense,Figueirense - SC,0,1,0,3557.0,6248.0,4.4,5.2,0.7142857142857143,0.6428571428571429,4.0,7.0,3.0,4.0,9.0,1.0,-5.0,-11.0,0.35714285714285715,0.30952380952380953
2014,Goiás,Internacional,0,1,0,11526.0,13856.0,4.25,19.75,0.6,1.4666666666666666,5.0,5.0,5.0,9.0,2.0,4.0,-3.0,11.0,0.4444444444444444,0.6888888888888889
2014,Corinthians SP,Bahia - BA,1,1,1,15048.0,9326.0,62.85,16.75,1.0666666666666667,0.7333333333333333,7.0,2.0,6.0,3.0,7.0,5.0,9.0,-5.0,0.6,0.3111111111111111
2014,Palmeiras,São Paulo FC,1,2,0,12680.0,13712.0,20.1,93.15,0.8,1.6666666666666667,4.0,9.0,2.0,7.0,3.0,5.0,-9.0,7.0,0.3111111111111111,0.5777777777777777
2014,Coritiba FC,Flamengo RJ,0,1,0,11492.0,14976.0,17.6,29.1,0.8,0.6666666666666666,2.0,7.0,6.0,4.0,7.0,4.0,-5.0,-10.0,0.26666666666666666,0.35555555555555557
2014,Cruzeiro,Santos FC,3,0,2,13512.0,12980.0,41.95,42.35,2.1333333333333333,1.0,10.0,2.0,3.0,5.0,5.0,5.0,19.0,4.0,0.7333333333333333,0.4444444444444444
2014,Vitória - BA,Chapecoense,0,0,1,9468.0,3557.0,12.55,4.4,1.0,0.6666666666666666,3.0,6.0,6.0,4.0,7.0,4.0,-4.0,-5.0,0.3333333333333333,0.35555555555555557
2014,Grêmio Porto Alegre,Criciúma - SC,2,0,2,15286.0,5818.0,30.1,13.85,0.8666666666666667,0.6,6.0,5.0,4.0,4.0,7.0,4.0,1.0,-12.0,0.4888888888888889,0.35555555555555557
2014,Botafogo - RJ,Fluminense RJ,2,0,2,11764.0,14344.0,23.45,39.15,1.1333333333333333,1.5333333333333334,5.0,7.0,3.0,8.0,5.0,2.0,1.0,9.0,0.4,0.5777777777777777
2014,Sport - PE,Athletico Paranaense,1,1,1,6740.0,12952.0,8.3,9.05,0.8,1.5333333333333334,6.0,5.0,4.0,6.0,4.0,5.0,-4.0,3.0,0.4888888888888889,0.5111111111111111
2014,Figueirense - SC,Atlético Mineiro,2,2,1,6248.0,11228.0,5.2,50.95,0.7333333333333333,1.4,4.0,9.0,2.0,6.0,4.0,5.0,-11.0,4.0,0.3111111111111111,0.5111111111111111
2014,Sport - PE,Palmeiras,2,1,2,6740.0,12680.0,8.3,20.1,0.875,0.8125,7.0,5.0,4.0,4.0,10.0,2.0,-3.0,-10.0,0.5208333333333334,0.2916666666666667
2014,Santos FC,Athletico Paranaense,2,0,2,12980.0,12952.0,42.35,9.05,1.0625,1.4375,6.0,5.0,5.0,6.0,5.0,5.0,6.0,1.0,0.4791666666666667,0.4791666666666667
2014,Figueirense - SC,Botafogo - RJ,1,0,2,6248.0,11764.0,5.2,23.45,0.75,1.0625,5.0,9.0,2.0,5.0,8.0,3.0,-10.0,0.0,0.3541666666666667,0.375
2014,Coritiba FC,Vitória - BA,2,0,2,11492.0,9468.0,17.6,12.55,0.875,0.9375,3.0,7.0,6.0,3.0,7.0,6.0,-3.0,-6.0,0.3125,0.3125
2014,Bahia - BA,Criciúma - SC,0,0,1,9326.0,5818.0,16.75,13.85,0.6875,0.5625,3.0,7.0,6.0,4.0,7.0,5.0,-5.0,-12.0,0.3125,0.3541666666666667
2014,Flamengo RJ,Atlético Mineiro,2,1,2,14976.0,11228.0,29.1,50.95,0.75,1.375,5.0,7.0,4.0,6.0,5.0,5.0,-9.0,3.0,0.3958333333333333,0.4791666666666667
2014,Internacional,São Paulo FC,0,1,0,13856.0,13712.0,19.75,93.15,1.375,1.625,9.0,3.0,4.0,8.0,3.0,5.0,10.0,8.0,0.6458333333333334,0.6041666666666666
2014,Chapecoense,Fluminense RJ,1,0,2,3557.0,14344.0,4.4,39.15,0.6875,1.4375,5.0,7.0,4.0,8.0,6.0,2.0,-4.0,8.0,0.3958333333333333,0.5416666666666666
2014,Corinthians SP,Goiás,5,2,2,15048.0,11526.0,62.85,4.25,1.3125,0.6875,8.0,2.0,6.0,5.0,6.0,5.0,12.0,-6.0,0.625,0.4166666666666667
2014,Cruzeiro,Grêmio Porto Alegre,1,0,2,13512.0,15286.0,41.95,30.1,2.0625,0.8125,11.0,2.0,3.0,6.0,6.0,4.0,20.0,0.0,0.75,0.4583333333333333
2014,Botafogo - RJ,Chapecoense,1,0,2,11764.0,3557.0,23.45,4.4,1.0588235294117647,0.6470588235294118,6.0,8.0,3.0,5.0,8.0,4.0,1.0,-5.0,0.4117647058823529,0.37254901960784315
2014,Atlético Mineiro,Internacional,1,0,2,11228.0,13856.0,50.95,19.75,1.3529411764705883,1.2941176470588236,7.0,5.0,5.0,9.0,4.0,4.0,4.0,9.0,0.5098039215686274,0.6078431372549019
2014,Palmeiras,Coritiba FC,1,0,2,12680.0,11492.0,20.1,17.6,0.8235294117647058,0.8235294117647058,5.0,10.0,2.0,3.0,8.0,6.0,-9.0,-4.0,0.3333333333333333,0.29411764705882354
2014,Fluminense RJ,Sport - PE,4,0,2,14344.0,6740.0,39.15,8.3,1.588235294117647,0.8235294117647058,9.0,6.0,2.0,7.0,6.0,4.0,12.0,-7.0,0.5686274509803921,0.49019607843137253
2014,São Paulo FC,Santos FC,2,1,2,13712.0,12980.0,93.15,42.35,1.6470588235294117,1.0588235294117647,9.0,3.0,5.0,6.0,6.0,5.0,9.0,5.0,0.6274509803921569,0.45098039215686275
2014,Vitória - BA,Figueirense - SC,0,1,0,9468.0,6248.0,12.55,5.2,0.8823529411764706,0.7647058823529411,3.0,8.0,6.0,6.0,9.0,2.0,-7.0,-9.0,0.29411764705882354,0.39215686274509803
2014,Grêmio Porto Alegre,Corinthians SP,2,1,2,15286.0,15048.0,30.1,62.85,0.8823529411764706,1.2941176470588236,7.0,6.0,4.0,8.0,3.0,6.0,1.0,11.0,0.49019607843137253,0.5882352941176471
2014,Criciúma - SC,Flamengo RJ,0,2,0,5818.0,14976.0,13.85,29.1,0.5294117647058824,0.8235294117647058,4.0,8.0,5.0,6.0,7.0,4.0,-14.0,-7.0,0.3333333333333333,0.43137254901960786
2014,Athletico Paranaense,Bahia - BA,0,0,1,12952.0,9326.0,9.05,16.75,1.3529411764705883,0.6470588235294118,6.0,5.0,6.0,3.0,7.0,7.0,1.0,-5.0,0.47058823529411764,0.3137254901960784
2014,Goiás,Cruzeiro,0,1,0,11526.0,13512.0,4.25,41.95,0.6470588235294118,2.0,5.0,7.0,5.0,12.0,2.0,3.0,-7.0,21.0,0.39215686274509803,0.7647058823529411
2014,Palmeiras,Internacional,0,1,0,12680.0,13856.0,20.1,19.75,0.7777777777777778,1.2777777777777777,5.0,11.0,2.0,10.0,4.0,4.0,-10.0,10.0,0.3148148148148148,0.6296296296296297
2014,Cruzeiro,Chapecoense,4,2,2,13512.0,3557.0,41.95,4.4,2.111111111111111,0.7222222222222222,13.0,2.0,3.0,5.0,9.0,4.0,23.0,-7.0,0.7777777777777778,0.35185185185185186
2014,Botafogo - RJ,Santos FC,1,0,2,11764.0,12980.0,23.45,42.35,1.0555555555555556,1.0,7.0,8.0,3.0,6.0,7.0,5.0,2.0,4.0,0.4444444444444444,0.42592592592592593
2014,Sport - PE,Criciúma - SC,2,0,2,6740.0,5818.0,8.3,13.85,0.8888888888888888,0.5,8.0,6.0,4.0,4.0,9.0,5.0,-5.0,-16.0,0.5185185185185185,0.3148148148148148
2014,Corinthians SP,Fluminense RJ,1,1,1,15048.0,14344.0,62.85,39.15,1.2777777777777777,1.5555555555555556,8.0,3.0,7.0,9.0,6.0,3.0,11.0,12.0,0.5740740740740741,0.5555555555555556
2014,Coritiba FC,Atlético Mineiro,0,0,1,11492.0,11228.0,17.6,50.95,0.7777777777777778,1.2777777777777777,3.0,8.0,7.0,7.0,5.0,6.0,-4.0,4.0,0.2962962962962963,0.5
2014,Figueirense - SC,São Paulo FC,1,1,1,6248.0,13712.0,5.2,93.15,0.7777777777777778,1.6111111111111112,6.0,9.0,3.0,9.0,3.0,6.0,-9.0,9.0,0.3888888888888889,0.6111111111111112
2014,Vitória - BA,Flamengo RJ,1,2,0,9468.0,14976.0,12.55,29.1,0.8888888888888888,0.8888888888888888,3.0,9.0,6.0,7.0,7.0,4.0,-8.0,-6.0,0.2777777777777778,0.46296296296296297
2014,Grêmio Porto Alegre,Bahia - BA,1,0,2,15286.0,9326.0,30.1,16.75,0.8888888888888888,0.6111111111111112,8.0,6.0,4.0,3.0,8.0,7.0,2.0,-6.0,0.5185185185185185,0.2962962962962963
2014,Goiás,Athletico Paranaense,3,1,2,11526.0,12952.0,4.25,9.05,0.7777777777777778,1.3333333333333333,6.0,7.0,5.0,6.0,6.0,6.0,-5.0,-1.0,0.42592592592592593,0.4444444444444444
2014,Flamengo RJ,Grêmio Porto Alegre,0,1,0,14976.0,15286.0,29.1,30.1,0.8421052631578947,0.8947368421052632,7.0,8.0,4.0,9.0,6.0,4.0,-7.0,3.0,0.43859649122807015,0.543859649122807
2014,Santos FC,Vitória - BA,3,1,2,12980.0,9468.0,42.35,12.55,1.105263157894737,0.8947368421052632,7.0,7.0,5.0,3.0,10.0,6.0,6.0,-10.0,0.45614035087719296,0.2631578947368421
2014,Chapecoense,Goiás,0,0,1,3557.0,11526.0,4.4,4.25,0.6842105263157895,0.7368421052631579,5.0,9.0,5.0,6.0,7.0,6.0,-7.0,-5.0,0.3508771929824561,0.42105263157894735
2014,Fluminense RJ,Cruzeiro,3,3,1,14344.0,13512.0,39.15,41.95,1.631578947368421,2.1578947368421053,9.0,6.0,4.0,13.0,2.0,4.0,12.0,23.0,0.543859649122807,0.7543859649122807
2014,São Paulo FC,Sport - PE,2,0,2,13712.0,6740.0,93.15,8.3,1.631578947368421,0.8421052631578947,10.0,3.0,6.0,8.0,7.0,4.0,11.0,-7.0,0.631578947368421,0.49122807017543857
2014,Atlético Mineiro,Botafogo - RJ,1,0,2,11228.0,11764.0,50.95,23.45,1.263157894736842,1.0,8.0,5.0,6.0,7.0,9.0,3.0,5.0,1.0,0.5263157894736842,0.42105263157894735
2014,Criciúma - SC,Corinthians SP,0,0,1,5818.0,15048.0,13.85,62.85,0.47368421052631576,1.2105263157894737,4.0,9.0,6.0,8.0,3.0,8.0,-16.0,11.0,0.3157894736842105,0.5614035087719298
2014,Athletico Paranaense,Palmeiras,1,1,1,12952.0,12680.0,9.05,20.1,1.3157894736842106,0.7894736842105263,6.0,6.0,7.0,5.0,11.0,3.0,-1.0,-10.0,0.43859649122807015,0.3157894736842105
2014,Bahia - BA,Coritiba FC,0,0,1,9326.0,11492.0,16.75,17.6,0.5789473684210527,0.7368421052631579,3.0,8.0,8.0,3.0,8.0,8.0,-6.0,-4.0,0.2982456140350877,0.2982456140350877
2014,Internacional,Figueirense - SC,2,3,0,13856.0,6248.0,19.75,5.2,1.3157894736842106,0.8947368421052632,10.0,5.0,4.0,7.0,9.0,3.0,9.0,-8.0,0.5964912280701754,0.42105263157894735
2014,Palmeiras,Criciúma - SC,1,0,2,12680.0,5818.0,20.1,13.85,0.8,0.45,6.0,11.0,3.0,4.0,10.0,6.0,-9.0,-17.0,0.35,0.3
2014,Grêmio Porto Alegre,Athletico Paranaense,1,0,2,15286.0,12952.0,30.1,9.05,0.9,1.25,10.0,6.0,4.0,6.0,7.0,7.0,4.0,-2.0,0.5666666666666667,0.4166666666666667
2014,Figueirense - SC,Fluminense RJ,1,1,1,6248.0,14344.0,5.2,39.15,0.9,1.6,7.0,9.0,4.0,9.0,6.0,5.0,-8.0,12.0,0.4166666666666667,0.5333333333333333
2014,Sport - PE,Santos FC,3,1,2,6740.0,12980.0,8.3,42.35,0.95,1.1,9.0,7.0,4.0,7.0,8.0,5.0,-5.0,4.0,0.5166666666666667,0.43333333333333335
2014,Coritiba FC,Chapecoense,3,0,2,11492.0,3557.0,17.6,4.4,0.85,0.65,4.0,8.0,8.0,5.0,10.0,5.0,-1.0,-10.0,0.3333333333333333,0.3333333333333333
2014,Botafogo - RJ,São Paulo FC,2,4,0,11764.0,13712.0,23.45,93.15,1.05,1.75,7.0,10.0,3.0,11.0,3.0,6.0,-1.0,13.0,0.4,0.65
2014,Vitória - BA,Internacional,2,0,2,9468.0,13856.0,12.55,19.75,0.95,1.25,4.0,10.0,6.0,10.0,6.0,4.0,-8.0,7.0,0.3,0.5666666666666667
2014,Goiás,Flamengo RJ,1,0,2,11526.0,14976.0,4.25,29.1,0.75,0.8,7.0,7.0,6.0,7.0,9.0,4.0,-4.0,-8.0,0.45,0.4166666666666667
2014,Corinthians SP,Atlético Mineiro,1,0,2,15048.0,11228.0,62.85,50.95,1.2,1.2,9.0,3.0,8.0,8.0,6.0,6.0,12.0,4.0,0.5833333333333334,0.5
2014,Cruzeiro,Bahia - BA,2,1,2,13512.0,9326.0,41.95,16.75,2.15,0.6,14.0,2.0,4.0,3.0,9.0,8.0,24.0,-7.0,0.7666666666666667,0.2833333333333333
2014,Fluminense RJ,Palmeiras,3,0,2,14344.0,12680.0,39.15,20.1,1.6666666666666667,0.7619047619047619,10.0,6.0,5.0,6.0,12.0,3.0,15.0,-12.0,0.5555555555555556,0.3333333333333333
2014,Chapecoense,Sport - PE,3,1,2,3557.0,6740.0,4.4,8.3,0.7619047619047619,0.9523809523809523,6.0,10.0,5.0,9.0,8.0,4.0,-8.0,-7.0,0.36507936507936506,0.49206349206349204
2014,Santos FC,Coritiba FC,2,1,2,12980.0,11492.0,42.35,17.6,1.1428571428571428,0.8571428571428571,8.0,8.0,5.0,4.0,9.0,8.0,5.0,-2.0,0.4603174603174603,0.31746031746031744
2014,Flamengo RJ,Corinthians SP,1,0,2,14976.0,15048.0,29.1,62.85,0.8095238095238095,1.1428571428571428,8.0,9.0,4.0,9.0,4.0,8.0,-7.0,11.0,0.4444444444444444,0.5555555555555556
2014,São Paulo FC,Cruzeiro,2,0,2,13712.0,13512.0,93.15,41.95,1.7619047619047619,2.0476190476190474,12.0,3.0,6.0,14.0,3.0,4.0,15.0,22.0,0.6666666666666666,0.7301587301587301
2014,Bahia - BA,Figueirense - SC,3,0,2,9326.0,6248.0,16.75,5.2,0.7142857142857143,0.8571428571428571,4.0,9.0,8.0,7.0,10.0,4.0,-4.0,-11.0,0.31746031746031744,0.3968253968253968
2014,Internacional,Botafogo - RJ,2,0,2,13856.0,11764.0,19.75,23.45,1.2857142857142858,1.0,11.0,6.0,4.0,7.0,11.0,3.0,9.0,-3.0,0.5873015873015873,0.38095238095238093
2014,Athletico Paranaense,Vitória - BA,2,0,2,12952.0,9468.0,9.05,12.55,1.2857142857142858,0.9047619047619048,7.0,7.0,7.0,4.0,11.0,6.0,0.0,-10.0,0.4444444444444444,0.2857142857142857
2014,Atlético Mineiro,Grêmio Porto Alegre,0,0,1,11228.0,15286.0,50.95,30.1,1.1428571428571428,0.8571428571428571,8.0,6.0,7.0,10.0,6.0,5.0,4.0,4.0,0.49206349206349204,0.5555555555555556
2014,Criciúma - SC,Goiás,1,0,2,5818.0,11526.0,13.85,4.25,0.47619047619047616,0.7142857142857143,5.0,10.0,6.0,7.0,8.0,6.0,-16.0,-5.0,0.3333333333333333,0.42857142857142855
2014,Cruzeiro,Athletico Paranaense,2,0,2,13512.0,12952.0,41.95,9.05,2.0454545454545454,1.2272727272727273,15.0,3.0,4.0,7.0,8.0,7.0,24.0,-2.0,0.7424242424242424,0.42424242424242425
2014,Vitória - BA,Fluminense RJ,3,1,2,9468.0,14344.0,12.55,39.15,1.0,1.6363636363636365,5.0,11.0,6.0,10.0,7.0,5.0,-8.0,13.0,0.3181818181818182,0.5303030303030303
2014,Sport - PE,Internacional,0,0,1,6740.0,13856.0,8.3,19.75,0.9090909090909091,1.2272727272727273,9.0,8.0,5.0,11.0,6.0,5.0,-7.0,9.0,0.48484848484848486,0.5757575757575758
2014,Figueirense - SC,Criciúma - SC,1,1,1,6248.0,5818.0,5.2,13.85,0.8636363636363636,0.5,7.0,10.0,5.0,5.0,10.0,7.0,-11.0,-16.0,0.3939393939393939,0.3333333333333333
2014,Botafogo - RJ,Bahia - BA,2,3,0,11764.0,9326.0,23.45,16.75,1.0454545454545454,0.8181818181818182,7.0,12.0,3.0,5.0,9.0,8.0,-4.0,-3.0,0.36363636363636365,0.3484848484848485
2014,Palmeiras,Flamengo RJ,2,2,1,12680.0,14976.0,20.1,29.1,0.8181818181818182,0.8636363636363636,6.0,12.0,4.0,8.0,9.0,5.0,-12.0,-7.0,0.3333333333333333,0.4393939393939394
2014,Coritiba FC,São Paulo FC,3,1,2,11492.0,13712.0,17.6,93.15,0.9545454545454546,1.7272727272727273,5.0,9.0,8.0,12.0,4.0,6.0,0.0,13.0,0.3484848484848485,0.6363636363636364
